Profile ID,Advocacy,Advocacy Description,Product/Service,Product/Service Description,Organizational Optimization,Organizational Optimization Description,Research,Research Description,Other,Use - Other Description
3n1ihoL0uM,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1328,FALSE,,FALSE,"Uses open data to provide for urban residents with a Taipei Bike Sharing System, a large network of bicycle rental kiosks in Taipei City.",FALSE,,FALSE,,FALSE,
jm9fKVZFnr,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
loxPm7bXiM,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
8rjIeUB2pS,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1345,TRUE,uses open data to check veracity of political discourse,FALSE,,FALSE,,FALSE,,FALSE,
gTq3CKckKw,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1329,FALSE,,FALSE,,TRUE,combines factors such as geo-data -  local business data -  neighborhood demographics -  and live weather data -  to enable contextual targeting for highly specific advertising campaigns.,FALSE,,FALSE,
gTq3CKckKw,FALSE,,FALSE,,TRUE,uses data from the National Statistics Directory of Economic Units to enhance their business search portal.,FALSE,,FALSE,
OO57j9bMsK,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1331,FALSE,,FALSE,,TRUE,the platform integrates financial -  credit and geospatial open data.,FALSE,,FALSE,
1332,FALSE,,FALSE,,TRUE,the platform integrates veterans open data to offer opportunities for current and former military service members.,FALSE,,FALSE,
XyFnEctB7K,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
i9KD88nLuz,TRUE,Uses open data to promote positive civic and media engagement in the electoral process and advocate for the inclusion and visibility of human rights principles in the development process and new constitution in Tanzania.,FALSE,,FALSE,,FALSE,,FALSE,
1333,TRUE,"Advocate the values of equality, solidarity, tolerance, respect for nature and mutual responsibility. Aims to address world issues from poverty reduction to governance to finance to the environment.",FALSE,,FALSE,,FALSE,,FALSE,
1334,TRUE,"Advocate to achieve the eradication of poverty, and the reduction of inequalities and exclusion. ",FALSE,"Use open data analysis to help countries to develop policies, leadership skills, partnering abilities, institutional capabilities and build resilience in order to sustain development results. ",FALSE,,FALSE,,FALSE,
1335,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
oPtoq0ZRmf,TRUE,Promotes open data in higher education.,FALSE,,FALSE,,FALSE,,FALSE,
6MNMxfRTce,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
NHOSTLXxbb,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
oszkn2Qtdp,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1336,FALSE,,FALSE,Uses open data to do projects with the domestic business sectors in the field of information and communication technologies.,FALSE,,FALSE,,FALSE,
1337,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1338,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1339,FALSE,,TRUE,provides tools through the blog Patently-O,FALSE,,TRUE,patent analysis,FALSE,
1340,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
PLjWnpPCyC,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1341,FALSE,,TRUE,An online tool visualizing budget and spending data for the city of SÃ£o Paulo on an interactive map,FALSE,,TRUE,,FALSE,
1341,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
5ILqYYUjNM,TRUE,Develops projects -  such as http://www.dipudatos.info  -  on institutional transparency -  access to public information and active citizenship.,FALSE,,FALSE,,FALSE,,FALSE,
3veMuOoTfU,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1343,FALSE,,FALSE,"Uses open urban data to create an app to help tourists find the info about histocial heritage in Beijing, as well as help the administration department of the city to protect the heritage.",FALSE,,FALSE,,FALSE,
BKZHIYS2eM,FALSE,,FALSE,,FALSE,,TRUE,Uses urban data for research and city planning.,FALSE,
1344,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1349,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,
1346,FALSE,,FALSE,,TRUE,Monitors the selling of state assets -  and thus serve both citizens and public finances,FALSE,,FALSE,
FiubVTwJLn,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
sxKbZqA1xx,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
wpisOBLY3x,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1348,FALSE,,FALSE,,TRUE,provides administrative -  security and technology services for government agencies.,FALSE,,FALSE,
1350,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
1351,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,
KEDemaBR9a,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
fmNNVGDW3Z,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1353,TRUE,various projects using open data such as Seguridad PÃºblica Â¿Un Sofisma? -  and Salarios Dispares,FALSE,,FALSE,,FALSE,,FALSE,
aouxLjbwLb,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
ocAguAvpgZ,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
jPqf028fN4,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,
1354,TRUE,advocates for more transparent healthcare data ,FALSE,"leverages open healthcare data to curate an onliine tool that helps users weigh heatlcare options to make a decision with confidence. Users search for experienced doctor who meet your needs, compare costs for procedures and appointments and read patient ratings and reviews",FALSE,,TRUE,"uses health data from a number of governmental sources to generate ""white papers"" and reports about the need for transparent healthcare ",FALSE,
QfqhYdsM7g,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
Putww4xBgj,FALSE,,FALSE,,FALSE,,TRUE,In order to provide profiles of political candidates -  we algorithmically sort and weigh political data on each candidate. We aim to give people a fast -  fun -  and easy way to become informed -  in any election.,TRUE,Use geospatial data to show people which elections are relevant to them -  including those in their local area.
1355,FALSE,,FALSE,uses open data that have created a number of mHealth initatives including care4life and text2quit,TRUE,uses open data from NIH to assess what programs should be implemented where,FALSE,,FALSE,
1363,FALSE,,FALSE,,TRUE,market research,FALSE,,FALSE,
1357,FALSE,,TRUE,Agro & food portal gives insight into the demographics and economics of the Dutch agricultural sector.,FALSE,,FALSE,,FALSE,
OUUm8I4V1Z,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1358,TRUE,"uses open data sources like Google, Education.com, Open Street Map, the U.S. Census, Localeze to promote walkable neighborhoods as one of the simplest and best solutions for the environment, health, and economy.",FALSE,provides walksource data to researchers; generated scoring and search technology to evaluate walkable/bikeable neighborhoods,FALSE,,FALSE,,FALSE,
1359,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1360,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1T7ppjcnns,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
q0EFQriI4W,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
z3vFkz9igi,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
kHMXC9Tiez,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1361,FALSE,,FALSE,"uses open data and proprietary analytics to deliver products and services focused on the nature and scope of invention, why patents are important, and the nature of 21st century innovation",FALSE,,TRUE,"comprehensive custom analyses of patent data and information about inventions, technology transfer and innovation for your business and economic development, site selection, business retention and recruitment, training and workforce development, talent alignment and retention or to keep track of inventions happening in your neck of the wood",FALSE,
1362,TRUE,"has a connected ctizen forum that seeks to connect citizen and the government through free data exchange",FALSE,,FALSE,,FALSE,,FALSE,
e91K0RBl4x,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
ZiKKS1exPo,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1365,FALSE,,FALSE,,TRUE,Weather AWhere combines weather observations -  forecast models and historical records from all over the world and downscales them to field level -  transmitting information via SMS to help farmers better forecast and plan activities.,FALSE,,FALSE,
1366,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1367,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1368,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1369,FALSE,,FALSE,,TRUE,Using open data from Google Trend or social networks -  looking for relations with meteorological variables and forming marketing strategies.,FALSE,,FALSE,
X2i4umYpjD,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1371,FALSE,,TRUE,app aggregates weather data from various government-funded organisations.,FALSE,,FALSE,,FALSE,
1373,FALSE,,FALSE,,TRUE,Increased peoples' ability to (1) discuss Oregon law -  and (2) easily find -  read -  and print it. We achieved this by creating a web application incorporating best practices for permalinking -  semantic markup and readability. Our site has become the go-to resource for Oregon law for lawyers -  the public -  and students.,FALSE,,FALSE,
1372,FALSE,,FALSE,"Uses open data to do user research, design and develop digital solutions that fit clients' needs and support business goals.",FALSE,,FALSE,,FALSE,
qdAsWMHISF,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
rNyztsP5Pl,FALSE,,TRUE,App for bicyclists (http://velomesto.ru) uses open urban data.,FALSE,,FALSE,,FALSE,
YJnNYkqs3o,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
gbnNzrcTZN,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
eAqKrX7UL5,TRUE,Promotes open data through research.,FALSE,,FALSE,,FALSE,,FALSE,
1374,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
qADqYs1Sty,TRUE,Delivers open data consulting -  publishing software and training for open knowledge projects and leading open data portals.,FALSE,,FALSE,,FALSE,,FALSE,
Q6yzeqa8Rx,FALSE,,TRUE,Uses public transport routes data.,FALSE,,FALSE,,FALSE,
3csSsUHAPw,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
N7OpeAjTuE,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
5YD9bv217R,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1376,FALSE,,FALSE,"Uses open financial data to provide an all-in-one platform that simplifies complex collaboration while keeping data in sync, thus reducing risk.",FALSE,,FALSE,,FALSE,
1377,TRUE,Advocates to end extreme poverty and promote shared prosperity by fostering the income growth.,FALSE,"Uses open data to conduct investigative research on global issue of poverty, and provide low-interest loans, zero to low-interest credits, as well as grants to developing countries.",FALSE,,FALSE,,FALSE,
1378,FALSE,,FALSE,,TRUE,Leveraging existing social and economic infrastructure -  making use of open and sensor data -  they utilize the latest advances in communication -  diagnostic and medical technology to establish large scale -  cost-effective health service networks.,FALSE,,FALSE,
LEVTCPjJd6,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1379,TRUE,"advocates for the access to web for everyone, and democratising world's info through open data - for everyone to be able to access, understand, and use data to change their society for the better.",FALSE,,FALSE,,TRUE,analyses companies that use open data to conduct research on the impact of open data and evluates policies to build a better and more open web,FALSE,
L47j2n0tBH,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
khnSKcNrlf,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
Leh8qBirZm,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1381,FALSE,,FALSE,,TRUE,Xpreso uses postcodes and GPS to help delivery companies identify locations and address to deliver parcels by mapping locations and display them on smart devices. It gives directions to drivers of delivery companies to both company and residential locations. It enable users to increase success rate of delivery.,FALSE,,FALSE,
4ginqO4Ux8,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
GpwAAI1i8P,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
LNUniPlDje,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
JhHTP2tNJo,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
eXhJX6zviZ,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1382,TRUE,holds community events and educates millenials in Nepal on the importance of open data through hackathons conferences and workshops,FALSE,"one of their more susbtantial products, aidstream, is a user friendly platform that enhance an effortless entry, update and publish of aid data in the IATI format",TRUE,develop tools and technologies around open data to facilitate the agenda of transparency and accountability in collaboration with our partners from different parts of the globe.,FALSE,,FALSE,
FaiXwBrTSU,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
e7hEV0LdnB,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1383,FALSE,,FALSE,"Uses open data to tailor innovative business  solutions for company clients, and implement projects about smart city, health care, ICT, etc.",FALSE,,FALSE,,FALSE,
PDqfpTVPPF,TRUE,Promotes open data and provides Alfresco services that facilitate open data publishing.,FALSE,,FALSE,,FALSE,,FALSE,
1384,FALSE,,FALSE,Uses open data to create a digital platform for busienssmen to find partners and choose investment projects online.,FALSE,,FALSE,,FALSE,
B1LdterDct,TRUE,an aggregation of all open data resources in Mexico to promote open data usage,FALSE,,FALSE,,FALSE,,FALSE,
1385,FALSE,,FALSE,"Use open geogrpahical data to create visualizations; combines geographical data with rental and mortage data to create the â€œBreakeven Horizonâ€ù , a metric that gives users a snapshot of how long they would need to own a home in a given area for the accrued cost of buying to be less than renting. ",TRUE,"uses aggregated open data to generate search portals for home buyers, sellers, and real estate agents",TRUE,uses data from the Census Bureau to generate market analysis to inform users of the best time to buy/sell property,FALSE,
E2QRrdTCBV,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
wV1wRtnpO3,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
wijJc87q2T,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1387,FALSE,,FALSE,"Uses open proterty data to help consumers research, find and manage their home.  Provides contextual local data on average current property values or average sold prices by property type. Shows listings for sale and rent properties on maps, including supporting descriptions, images and agent contact details.",FALSE,,FALSE,,FALSE,
P55fEgOREw,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
506,FALSE,,TRUE,Door2Door application,FALSE,,FALSE,,FALSE,
Atg33DTDqD,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
vhm61gPttb,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
537,FALSE,,FALSE,,TRUE,using thousands of public data sources in bigml platform for demonstration,FALSE,,FALSE,
560,FALSE,,FALSE,,TRUE,uses open data to analyze international conflicts,FALSE,,FALSE,
dbLd0hRnlv,TRUE,Developed Egob La Plataforma de Gobierno Digital project -  in which open data is of central importance.,FALSE,,FALSE,,FALSE,,FALSE,
QsB6C9VeRE,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
672,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
nsZMk6I8Gs,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
685,TRUE,"Advocate to develop democracy, open and transparent authorities and civic engagement.",FALSE,"Takes pubic data and uses the power of Internet and new technologies, and present it to citizens free of charge.",FALSE,,FALSE,,FALSE,
XQ5wwD9cvr,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
e8RMi2nqwq,TRUE,Hosts and attends a number of events and meet ups within the open data community.,FALSE,,FALSE,,FALSE,,FALSE,
Fk4VqXDG8N,TRUE,uses health census data to better inform useres of healthcare solutions in urban and disadvantegous locations of Indiai,FALSE,uses open data in colloboration with the government to provide primary healthcare ,FALSE,,FALSE,,FALSE,
QAIgOYX96Y,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
kO6SDLNKWH,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
VE0cUzqZVg,FALSE,,FALSE,,TRUE,Aggregation of UK research equipment data (availability) displayed through one searchable portal including api for data download and re-use.  Aim is to increase utilisation of UK HE research equipment through collaboration and to provide opportunities for value added data aggregations e.g. linking to research outputs (demonstrating impact),TRUE,Exploring wider data aggregation and development of open data standards.,FALSE,
902,FALSE,,TRUE,creators of Open Data Ground platform,FALSE,,FALSE,,FALSE,
teoFxL0RGH,TRUE,Portal It contains crucial information on freedom of information laws and how they were drafted and implemented -  including how various provisions have worked in practice.,FALSE,,FALSE,,FALSE,,FALSE,
940,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
R3NAM00dGP,TRUE,Web-COSI project (which i-genius is a partner in) uses and advocates open statistics data.,FALSE,,FALSE,,FALSE,,FALSE,
yeXDIX9UcS,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
Q8OHq7uOYt,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
bsop2GdSwL,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1013,FALSE,,FALSE,uses geolocation data to connect users with care options near them ,TRUE,uses open data from the American Society of Health-System Pharmacists to update their databse of drug recommendations ,FALSE,,FALSE,
41jGuPOWaJ,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
ocjF5PcCaE,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,
1000,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
989,FALSE,,FALSE,uses open to data to create visualizations and infographics across a multitude of fields ,FALSE,,FALSE,,FALSE,
T1TOfOfaSF,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
zttKoUbcjl,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1028,FALSE,,FALSE,,TRUE,uses employment and legal open data to evaluate credit eligibility.,FALSE,,FALSE,
vubeBubSE0,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1068,TRUE,uses the open Google Places API to generate a database of pharmacies in France and open health data to generate a database of medicinal drugs available to the public,FALSE,,FALSE,,FALSE,,FALSE,
1082,FALSE,,FALSE,"uses open data to create visualizations and representations across a multitude of fields including tracking traffic incidence, CO2 emission, monitoring hospital quality, etc",FALSE,,FALSE,,FALSE,
n4AiEJCBmE,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
dQBEiKsjzp,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1329,FALSE,,FALSE,,TRUE,marketing intelligence services.,FALSE,,FALSE,
1342,FALSE,,TRUE,solution â€˜In Context - Brendaâ€™ uses education open data,FALSE,,FALSE,,FALSE,
1347,FALSE,,TRUE,uses open data in various projects,FALSE,,FALSE,,FALSE,
1356,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1352,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1380,FALSE,,FALSE,,TRUE,â€œ2595â€ù has developed an approach for web design that provide an optimal viewing experience and embeds animal adoption information obtained as open data from TCAPO (Taipei city animal protection office).,FALSE,,FALSE,
qquSRTNhe3,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1386,TRUE,"uses open data from the Public Procurement Bulletin to find information about contracts with the state, and from Business Register of the Slovak Republic to find connections between entrepreneurs and companies to show the public which entrepreneurs and companies are successful in securing contracts with the state in public procurements",FALSE,,FALSE,,FALSE,,FALSE,
